user_id,company_id,signup_date,country,acquisition_channel,initial_plan,job_role
usr_fc705034,cmp_60fcb8,2024-03-12,US,Email,Trial_Basic,Admin
usr_f387480d,cmp_76601d,2024-06-27,US,Email,Trial_Basic,Admin
usr_55f63fa8,cmp_358777,2024-11-24,ES,Social,Trial_Basic,Member
usr_90023989,cmp_150e05,2024-12-20,UK,Referral,Free,Member
usr_a47c20d6,cmp_efa45c,2024-01-06,DE,Direct,Trial_Pro,Viewer
usr_fcbc1fe8,cmp_e3fc90,2024-10-15,US,Email,Trial_Basic,Viewer
usr_bf74016c,cmp_98d6ca,2024-05-15,ES,Referral,Free,Member
usr_6b2cba71,cmp_312a8f,2024-11-22,UK,Email,Trial_Pro,Admin
usr_3be59baf,cmp_b927b1,2024-10-27,ES,Organic,Free,Member
usr_c8fce9ba,cmp_48fae4,2024-10-12,US,Email,Trial_Pro,Member
usr_12ebaa00,cmp_14c27a,2024-06-18,FR,Direct,Free,Member
usr_19e9c838,cmp_a105fa,2024-05-07,FR,Referral,Free,Member
usr_e68bfde1,cmp_da1f9f,2024-04-23,DE,Direct,Trial_Basic,Admin
usr_b05cf5c2,cmp_4d2f6a,2024-04-07,UK,Organic,Trial_Basic,Viewer
usr_bd58b6cb,cmp_b3e691,2024-02-04,ES,Direct,Trial_Basic,Member
usr_da02f469,cmp_f8b131,2024-02-21,US,Organic,Trial_Basic,Member
usr_4d0fc182,cmp_401f02,2024-12-07,ES,Organic,Free,Member
usr_92956b07,cmp_dd1ea6,2024-04-03,DE,Direct,Free,Admin
usr_8b994a03,cmp_1245df,2024-08-02,IN,Organic,Trial_Basic,Admin
usr_abfac1a6,cmp_dfe36e,2024-01-02,FR,Social,Free,Viewer
usr_1c49571b,cmp_dc6131,2024-09-14,FR,Email,Trial_Pro,Admin
usr_51f4624a,cmp_51c761,2024-08-31,ES,Paid_Search,Trial_Basic,Admin
usr_527ceb1d,cmp_d8cbc7,2024-05-14,DE,Email,Trial_Basic,Viewer
usr_97e36b7a,cmp_aa5e72,2024-07-16,US,Paid_Search,Trial_Pro,Member
usr_62ad7e60,cmp_c425b9,2024-03-26,UK,Paid_Search,Trial_Pro,Viewer
usr_4dbf2a0a,cmp_01d75e,2024-06-02,ES,Organic,Trial_Basic,Member
usr_a2a8fac9,cmp_e83dd4,2024-04-27,FR,Referral,Trial_Pro,Admin
usr_c518684c,cmp_b60851,2024-04-20,IN,Social,Trial_Basic,Viewer
usr_b59969e0,cmp_cd3429,2024-08-21,IN,Social,Trial_Basic,Viewer
usr_f8562e9d,cmp_bb0821,2024-06-03,UK,Paid_Search,Free,Viewer
usr_1a1c406b,cmp_c71c07,2024-08-06,FR,Direct,Trial_Pro,Viewer
usr_4882f18c,cmp_e0b5b2,2024-10-07,DE,Organic,Trial_Pro,Member
usr_af45c811,cmp_266f82,2024-01-26,IN,Direct,Trial_Basic,Viewer
usr_accb6e25,cmp_78c631,2024-04-11,DE,Organic,Trial_Basic,Viewer
usr_3b5ccfa7,cmp_77140c,2024-11-17,DE,Organic,Free,Admin
usr_f59056ef,cmp_381f95,2024-06-09,ES,Email,Trial_Pro,Admin
usr_fd2c6c8d,cmp_443d9b,2024-11-22,DE,Email,Trial_Basic,Member
usr_58dc3520,cmp_a03a7e,2024-07-15,FR,Organic,Trial_Pro,Admin
usr_d73e07f3,cmp_aaadea,2024-05-06,IN,Social,Free,Viewer
usr_0a8a095e,cmp_e72da0,2024-10-13,UK,Direct,Trial_Pro,Member
usr_473fa136,cmp_b8f952,2024-10-25,DE,Referral,Trial_Basic,Viewer
usr_0dbdf13d,cmp_d88cd9,2024-11-25,ES,Email,Trial_Basic,Admin
usr_85043125,cmp_eacbff,2024-10-09,DE,Paid_Search,Trial_Basic,Member
usr_a5ba890a,cmp_f4d387,2024-09-09,IN,Email,Trial_Pro,Viewer
usr_ce9c28b1,cmp_b2863d,2024-10-02,US,Direct,Free,Member
usr_5f5a7939,cmp_126e96,2024-02-23,FR,Direct,Trial_Basic,Member
usr_10eb055b,cmp_965a1d,2024-05-19,DE,Direct,Trial_Basic,Viewer
usr_de25ff06,cmp_7f6dab,2024-07-27,IN,Social,Trial_Pro,Viewer
usr_3c03dec1,cmp_91eab4,2024-05-18,US,Organic,Trial_Basic,Member
usr_c3f022a7,cmp_e4da30,2024-12-06,DE,Direct,Trial_Pro,Member
usr_6b743aec,cmp_1b894c,2024-03-23,DE,Email,Free,Admin
usr_cc928d13,cmp_051a27,2024-05-27,ES,Organic,Trial_Basic,Member
usr_f7e9a406,cmp_9c5f0f,2024-05-01,IN,Organic,Free,Admin
usr_eb0fe029,cmp_f18d48,2024-07-06,UK,Paid_Search,Free,Viewer
usr_2b2eec10,cmp_7fe568,2024-07-10,DE,Social,Trial_Pro,Admin
usr_70fb3a92,cmp_9493c9,2024-11-21,IN,Direct,Trial_Pro,Viewer
usr_ee020f51,cmp_8da75d,2024-04-20,FR,Direct,Trial_Pro,Member
usr_eab8bcd2,cmp_d5b45f,2024-04-17,UK,Email,Trial_Pro,Member
usr_e48344b5,cmp_93371d,2024-07-03,IN,Paid_Search,Trial_Pro,Viewer
usr_782b6ba2,cmp_a1c96f,2024-08-09,ES,Direct,Free,Member
usr_95d170f1,cmp_136fdc,2024-11-22,US,Paid_Search,Trial_Pro,Viewer
usr_d5cb28d9,cmp_58a271,2024-12-05,FR,Direct,Trial_Basic,Member
usr_e2cf69e5,cmp_a4c215,2024-09-18,US,Paid_Search,Trial_Pro,Member
usr_20854e78,cmp_e92410,2024-01-25,ES,Social,Trial_Pro,Member
usr_6798fc3f,cmp_d93507,2024-02-21,ES,Paid_Search,Free,Viewer
usr_a6f93cf2,cmp_e1c796,2024-09-29,UK,Email,Trial_Pro,Member
usr_0464446e,cmp_e8d7ba,2024-03-19,ES,Direct,Trial_Basic,Admin
usr_2a978cba,cmp_83bf23,2024-11-17,US,Direct,Trial_Basic,Admin
usr_e418c8b3,cmp_5c377f,2024-09-17,US,Referral,Free,Viewer
usr_a20b2c3b,cmp_aaf07b,2024-11-10,UK,Direct,Trial_Basic,Member
usr_3a1978b7,cmp_0c551d,2024-01-10,UK,Organic,Free,Member
usr_41c54bdd,cmp_5774fb,2024-05-07,DE,Direct,Trial_Basic,Admin
usr_976c6d64,cmp_ba0ff5,2024-10-21,FR,Organic,Trial_Pro,Viewer
usr_c647945f,cmp_3c7018,2024-02-02,UK,Social,Trial_Pro,Member
usr_74fbc952,cmp_ba5a4e,2024-10-07,US,Referral,Trial_Basic,Member
usr_1f7e27c6,cmp_98848b,2024-10-18,US,Paid_Search,Trial_Basic,Member
usr_7f7131fa,cmp_068a2b,2024-06-30,DE,Direct,Trial_Basic,Member
usr_f25841c4,cmp_aac672,2024-10-11,DE,Organic,Trial_Pro,Viewer
usr_e50f2ce8,cmp_66b64e,2024-01-15,UK,Referral,Trial_Basic,Viewer
usr_fd772b87,cmp_5cd08f,2024-04-07,IN,Direct,Trial_Pro,Viewer
usr_98b9bed4,cmp_ec02b9,2024-11-30,DE,Referral,Free,Member
usr_de6cd725,cmp_26b8b3,2024-02-22,US,Social,Free,Admin
usr_aab9b742,cmp_80eae3,2024-07-19,FR,Referral,Trial_Basic,Viewer
usr_a18ec893,cmp_b32115,2024-06-14,IN,Direct,Trial_Pro,Admin
usr_1f27900b,cmp_c516aa,2024-05-31,UK,Social,Trial_Basic,Viewer
usr_6ad0496e,cmp_27bfb0,2024-06-24,US,Organic,Trial_Basic,Viewer
usr_3ab3b9f0,cmp_0b6e76,2024-07-11,US,Social,Free,Member
usr_304cd44f,cmp_d0f907,2024-06-14,DE,Direct,Trial_Basic,Admin
usr_8cb80641,cmp_e9d94f,2024-09-12,UK,Paid_Search,Free,Member
usr_19561edb,cmp_8f255f,2024-09-12,US,Direct,Free,Admin
usr_2552f9cf,cmp_7fd8de,2024-08-30,FR,Organic,Trial_Pro,Admin
usr_36da7467,cmp_867eef,2024-01-01,US,Paid_Search,Trial_Basic,Member
usr_9a561f86,cmp_d9e34b,2024-10-12,DE,Paid_Search,Trial_Pro,Admin
usr_ae256a3d,cmp_f5d378,2024-07-07,FR,Email,Free,Viewer
usr_afef5f1e,cmp_e7539e,2024-03-15,ES,Direct,Trial_Basic,Member
usr_b8cae3cc,cmp_afe785,2024-08-19,UK,Email,Trial_Pro,Member
usr_b8fbca07,cmp_d8f19e,2024-06-10,DE,Social,Trial_Basic,Member
usr_37ed9268,cmp_37f27a,2024-10-18,IN,Email,Trial_Pro,Viewer
usr_fb4efd19,cmp_528f59,2024-02-01,US,Email,Trial_Basic,Admin
usr_0750222c,cmp_1bb691,2024-01-08,US,Social,Trial_Pro,Viewer
usr_5a973104,cmp_5a4cd8,2024-07-30,UK,Email,Free,Viewer
usr_a7128df8,cmp_68ceda,2024-04-18,US,Email,Trial_Pro,Member
usr_584973d5,cmp_1ca5f0,2024-10-21,UK,Paid_Search,Trial_Basic,Member
usr_fdacb24d,cmp_e75be1,2024-07-25,IN,Referral,Trial_Basic,Viewer
usr_304c0873,cmp_d1615a,2024-11-04,US,Direct,Trial_Basic,Member
usr_0877be13,cmp_fdc82a,2024-10-24,IN,Direct,Trial_Basic,Admin
usr_327befa6,cmp_451683,2024-12-13,ES,Direct,Trial_Pro,Member
usr_d1cc6ab6,cmp_342b69,2024-01-20,FR,Social,Trial_Basic,Member
usr_22f9a744,cmp_45901a,2024-08-18,FR,Paid_Search,Trial_Basic,Member
usr_8394cae4,cmp_64f0ad,2024-09-21,US,Paid_Search,Free,Member
usr_694a123c,cmp_0b052e,2024-04-28,UK,Organic,Trial_Basic,Viewer
usr_b6a4c17f,cmp_7c56de,2024-03-12,FR,Direct,Free,Admin
usr_a492d258,cmp_7a5bb5,2024-11-29,ES,Email,Trial_Pro,Viewer
usr_c241c629,cmp_7e356d,2024-01-15,UK,Email,Trial_Basic,Viewer
usr_c9bf6913,cmp_438479,2024-05-07,ES,Paid_Search,Free,Viewer
usr_50b1e57e,cmp_fdd404,2024-01-19,ES,Social,Trial_Pro,Viewer
usr_db02e546,cmp_249a5f,2024-11-24,US,Organic,Trial_Pro,Admin
usr_cf5d85c0,cmp_bc2d16,2024-03-30,ES,Direct,Trial_Pro,Member
usr_8a7d6bd2,cmp_ffafdc,2024-04-16,IN,Email,Trial_Basic,Member
usr_4310866a,cmp_96df84,2024-12-07,IN,Organic,Trial_Pro,Admin
usr_d2fe653f,cmp_149f72,2024-11-29,IN,Organic,Trial_Pro,Member
usr_6ba1a370,cmp_b5fb1e,2024-11-17,ES,Organic,Trial_Pro,Admin
usr_9a6b4e25,cmp_d94e51,2024-06-30,US,Social,Free,Admin
usr_3aace246,cmp_0078ab,2024-10-01,DE,Social,Trial_Basic,Admin
usr_175081ea,cmp_995219,2024-09-01,FR,Email,Trial_Basic,Member
usr_6dafb3c8,cmp_8a4007,2024-09-10,US,Organic,Free,Viewer
usr_b766e691,cmp_64160a,2024-01-12,ES,Organic,Trial_Pro,Viewer
usr_277c2ca4,cmp_53dcc5,2024-05-25,US,Email,Trial_Basic,Member
usr_20cdd561,cmp_8341d8,2024-04-22,ES,Paid_Search,Trial_Basic,Admin
usr_54ccc711,cmp_917044,2024-05-19,ES,Direct,Trial_Basic,Member
usr_2f080241,cmp_559d06,2024-11-14,DE,Email,Free,Member
usr_cf00619c,cmp_1e2850,2024-06-25,ES,Organic,Trial_Basic,Member
usr_6eb0f38a,cmp_0a0865,2024-11-06,UK,Organic,Trial_Pro,Viewer
usr_c067196f,cmp_b92a6a,2024-02-11,US,Social,Trial_Pro,Viewer
usr_201e82b0,cmp_4ab310,2024-04-01,FR,Referral,Trial_Pro,Admin
usr_5644b18e,cmp_fdad50,2024-09-16,US,Direct,Free,Admin
usr_e2e90e6d,cmp_fe62fd,2024-08-13,UK,Social,Trial_Pro,Member
usr_4bd3c1cc,cmp_209470,2024-02-07,FR,Email,Trial_Pro,Member
usr_df3def16,cmp_9a3b1a,2024-07-28,US,Paid_Search,Trial_Pro,Member
usr_1283d349,cmp_f3ca32,2024-08-31,ES,Referral,Free,Member
usr_dbb37a70,cmp_1f7efd,2024-03-29,FR,Paid_Search,Trial_Basic,Member
usr_ed9cd732,cmp_247c99,2024-08-17,ES,Organic,Free,Admin
usr_3a5eadfe,cmp_4d0b8f,2024-05-29,UK,Social,Trial_Pro,Member
usr_1b89b3ec,cmp_334380,2024-01-16,DE,Direct,Trial_Pro,Viewer
usr_057770f7,cmp_5d9a78,2024-01-04,FR,Email,Trial_Pro,Admin
usr_8df2fc03,cmp_626cf6,2024-09-10,ES,Referral,Trial_Basic,Member
usr_bde28d24,cmp_9971d6,2024-09-22,DE,Paid_Search,Free,Member
usr_44b67bd6,cmp_e57d22,2024-11-17,IN,Paid_Search,Trial_Pro,Viewer
usr_6fd3001e,cmp_f6ccab,2024-01-17,DE,Organic,Trial_Pro,Viewer
usr_727cb3d8,cmp_4296c6,2024-03-23,US,Social,Free,Member
usr_68b0c5d9,cmp_c177b5,2024-12-13,FR,Organic,Trial_Basic,Viewer
usr_d1008b59,cmp_a0cc08,2024-04-26,FR,Direct,Trial_Pro,Viewer
usr_e9219423,cmp_f764ba,2024-02-29,FR,Paid_Search,Trial_Basic,Member
usr_9de4333b,cmp_fc3d98,2024-12-27,US,Email,Trial_Basic,Member
usr_796f9481,cmp_47dbde,2024-04-12,FR,Organic,Free,Viewer
usr_f57b99b0,cmp_a9f465,2024-09-27,FR,Paid_Search,Trial_Basic,Viewer
usr_8b77b828,cmp_cbee59,2024-09-29,DE,Email,Trial_Basic,Viewer
usr_8ca4db70,cmp_3394db,2024-10-21,IN,Direct,Trial_Pro,Member
usr_72b7adf8,cmp_b997f4,2024-05-23,US,Social,Free,Member
usr_7cb6ae52,cmp_01c14d,2024-10-29,ES,Paid_Search,Trial_Pro,Member
usr_9541fae5,cmp_be811f,2024-05-03,UK,Organic,Trial_Basic,Member
usr_8f6556a2,cmp_3f776c,2024-02-15,UK,Referral,Trial_Basic,Viewer
usr_a2a5f60a,cmp_cd9c4c,2024-11-20,FR,Referral,Trial_Pro,Admin
usr_5750aeb7,cmp_d3e85d,2024-09-21,UK,Email,Trial_Pro,Member
usr_24017cbe,cmp_b133b4,2024-11-24,ES,Direct,Trial_Pro,Viewer
usr_fde619ff,cmp_6fa075,2024-11-18,IN,Referral,Trial_Basic,Viewer
usr_42c3f694,cmp_b2417d,2024-10-09,ES,Organic,Trial_Pro,Member
usr_0d50a201,cmp_e18107,2024-09-10,US,Referral,Free,Member
usr_1dc77064,cmp_0cb937,2024-01-20,FR,Direct,Trial_Pro,Viewer
usr_a4f65616,cmp_6617ab,2024-04-13,IN,Paid_Search,Free,Viewer
usr_3aa711e2,cmp_6d3018,2024-05-26,DE,Email,Trial_Pro,Admin
usr_cb1ef26c,cmp_4af899,2024-08-25,FR,Direct,Trial_Pro,Viewer
usr_81c43c7c,cmp_fac618,2024-07-09,US,Email,Trial_Basic,Member
usr_b6573b11,cmp_88401c,2024-03-24,FR,Paid_Search,Trial_Pro,Viewer
usr_3aa60c10,cmp_54ee67,2024-05-22,US,Referral,Trial_Basic,Admin
usr_ed83e025,cmp_6839b4,2024-01-14,ES,Referral,Trial_Pro,Admin
usr_c558a6e6,cmp_822742,2024-03-22,DE,Organic,Free,Viewer
usr_d44cbdd5,cmp_988f88,2024-12-21,UK,Email,Free,Member
usr_19eddd57,cmp_1d2514,2024-05-24,FR,Organic,Trial_Basic,Member
usr_4dba59df,cmp_e0cbb7,2024-02-18,ES,Direct,Free,Admin
usr_c29c4ee5,cmp_557eba,2024-12-19,UK,Email,Trial_Pro,Member
usr_a49f9b75,cmp_6ce617,2024-10-05,ES,Organic,Trial_Basic,Viewer
usr_0c4777d5,cmp_13c5c1,2024-04-30,FR,Organic,Free,Viewer
usr_d2bc4018,cmp_795d18,2024-02-20,UK,Social,Free,Viewer
usr_1cd2ada6,cmp_453647,2024-10-28,FR,Direct,Trial_Basic,Member
usr_a426d31f,cmp_346241,2024-04-08,UK,Direct,Trial_Pro,Member
usr_f79cc25f,cmp_f98453,2024-11-24,ES,Referral,Trial_Basic,Viewer
usr_26b30286,cmp_34b555,2024-07-14,FR,Social,Trial_Basic,Admin
usr_cc50e80b,cmp_87111c,2024-03-01,DE,Direct,Free,Viewer
usr_5e7b3703,cmp_e0e940,2024-01-07,IN,Email,Trial_Pro,Viewer
usr_feeee5ef,cmp_b95835,2024-02-24,UK,Organic,Trial_Pro,Viewer
usr_39b9b636,cmp_aaedb7,2024-01-06,IN,Social,Trial_Basic,Viewer
usr_589e0b76,cmp_ab6c4f,2024-10-20,DE,Email,Trial_Pro,Member
usr_15577a6e,cmp_25ee53,2024-12-30,IN,Social,Trial_Pro,Viewer
usr_163b21d0,cmp_7ac360,2024-02-02,US,Email,Trial_Basic,Viewer
usr_1a8b1fa5,cmp_7a1582,2024-05-09,US,Social,Trial_Basic,Viewer
usr_0d46c2a9,cmp_7581d2,2024-06-03,ES,Social,Trial_Basic,Admin
usr_d9bed5d1,cmp_9cd822,2024-07-22,IN,Email,Trial_Pro,Admin
usr_778b95b8,cmp_1ab4d4,2024-02-16,US,Paid_Search,Free,Member
usr_129298d9,cmp_aebd8f,2024-11-04,IN,Organic,Trial_Basic,Admin
usr_d85b7a00,cmp_b86587,2024-11-08,ES,Social,Trial_Basic,Member
usr_270c98a0,cmp_5a9382,2024-11-18,DE,Email,Trial_Pro,Member
usr_24c0fa35,cmp_703849,2024-04-27,DE,Referral,Trial_Pro,Admin
usr_0107a3b5,cmp_a2cce4,2024-01-01,ES,Social,Trial_Basic,Member
usr_dbf91f35,cmp_7df9ad,2024-10-27,DE,Direct,Trial_Basic,Member
usr_d5890afd,cmp_4fa0b2,2024-10-17,UK,Paid_Search,Trial_Pro,Viewer
usr_5ff199ee,cmp_0ee552,2024-09-08,US,Email,Trial_Pro,Member
usr_794c91ff,cmp_e1bce6,2024-09-13,IN,Paid_Search,Trial_Basic,Viewer
usr_951ffa05,cmp_f68a0e,2024-08-22,IN,Email,Trial_Basic,Viewer
usr_5b6d6436,cmp_f623f9,2024-04-28,DE,Referral,Trial_Basic,Viewer
usr_a6b3e408,cmp_b520db,2024-09-08,UK,Direct,Trial_Pro,Admin
usr_2067e282,cmp_10808f,2024-07-11,ES,Email,Trial_Basic,Member
usr_e210a3f5,cmp_153ce7,2024-05-26,US,Organic,Trial_Pro,Member
usr_37e9a73d,cmp_e9dcf3,2024-03-18,UK,Social,Trial_Basic,Member
usr_14a89aa9,cmp_f5f332,2024-10-25,US,Social,Trial_Basic,Member
usr_1c15c773,cmp_d50ba1,2024-11-27,IN,Organic,Trial_Basic,Member
usr_a647cfc3,cmp_333554,2024-09-15,DE,Social,Trial_Pro,Viewer
usr_395f16cc,cmp_583847,2024-10-07,ES,Social,Free,Viewer
usr_43afd06c,cmp_a20262,2024-01-06,ES,Direct,Trial_Basic,Admin
usr_b3863669,cmp_44c111,2024-03-04,UK,Direct,Trial_Pro,Admin
usr_5fd11eca,cmp_beca2b,2024-09-23,DE,Social,Free,Member
usr_2db7e448,cmp_04af26,2024-12-20,US,Paid_Search,Trial_Basic,Viewer
usr_b1765909,cmp_bd0dcc,2024-06-09,UK,Referral,Trial_Pro,Admin
usr_25948ea4,cmp_4c9dc1,2024-09-10,UK,Organic,Trial_Pro,Admin
usr_6a878bcd,cmp_84d71d,2024-06-26,US,Direct,Trial_Pro,Member
usr_79985d93,cmp_5d0151,2024-12-27,IN,Paid_Search,Trial_Pro,Member
usr_0f2ec756,cmp_d028e2,2024-11-16,US,Organic,Trial_Basic,Admin
usr_bc840368,cmp_2d184e,2024-11-17,ES,Organic,Trial_Basic,Admin
usr_e28f34f2,cmp_01c384,2024-02-19,DE,Email,Free,Admin
usr_81759665,cmp_dfd188,2024-09-20,UK,Social,Trial_Pro,Member
usr_4e61d1a4,cmp_8aeca2,2024-09-09,FR,Referral,Free,Viewer
usr_05f9e94d,cmp_ba01bd,2024-03-04,IN,Referral,Trial_Basic,Member
usr_f93fccdc,cmp_851213,2024-10-24,FR,Social,Trial_Basic,Viewer
usr_c176d52e,cmp_016d1b,2024-12-12,ES,Direct,Trial_Pro,Member
usr_c3e8b803,cmp_b96337,2024-02-18,UK,Paid_Search,Trial_Basic,Viewer
usr_3bd7a7ff,cmp_6ce9e4,2024-11-07,DE,Organic,Free,Admin
usr_1b8e36cd,cmp_fa0995,2024-03-25,FR,Paid_Search,Trial_Basic,Member
usr_f414c400,cmp_31a12b,2024-02-19,UK,Referral,Trial_Basic,Member
usr_87b81e32,cmp_b1a09b,2024-05-31,DE,Email,Trial_Pro,Member
usr_bae9f3ac,cmp_1fbe2d,2024-08-15,UK,Referral,Trial_Pro,Member
usr_816f44c2,cmp_81732a,2024-07-05,DE,Paid_Search,Trial_Basic,Member
usr_34303fe3,cmp_403c21,2024-10-09,DE,Social,Trial_Basic,Member
usr_3547307c,cmp_af3904,2024-05-03,UK,Referral,Trial_Basic,Admin
usr_7ea38412,cmp_259f3f,2024-01-07,UK,Paid_Search,Trial_Pro,Admin
usr_16d3812b,cmp_f825a4,2024-03-28,ES,Organic,Trial_Basic,Viewer
usr_a79a1d16,cmp_f93a2c,2024-08-25,US,Paid_Search,Trial_Pro,Member
usr_550ed7b6,cmp_f51479,2024-01-18,ES,Direct,Trial_Pro,Member
usr_c8337a29,cmp_7e88d6,2024-09-15,US,Direct,Trial_Basic,Admin
usr_6e5f657b,cmp_1cd76c,2024-08-01,DE,Email,Trial_Basic,Member
usr_96242ede,cmp_331112,2024-04-22,IN,Organic,Trial_Pro,Viewer
usr_4e484c26,cmp_c588b0,2024-02-25,IN,Organic,Trial_Basic,Member
usr_4e65196f,cmp_2596cb,2024-05-05,US,Paid_Search,Trial_Pro,Member
usr_8041bbe3,cmp_0712d7,2024-09-27,IN,Social,Trial_Pro,Member
usr_cd33bb85,cmp_75c8f0,2024-07-31,UK,Direct,Free,Viewer
usr_bdafd3d7,cmp_3818d9,2024-03-28,US,Paid_Search,Trial_Pro,Admin
usr_fe5b522a,cmp_6f7153,2024-11-10,UK,Paid_Search,Trial_Pro,Member
usr_ba035636,cmp_76a1b8,2024-05-24,FR,Email,Trial_Basic,Admin
usr_443e6513,cmp_7816ee,2024-02-24,DE,Direct,Free,Member
usr_780884b9,cmp_3c64a3,2024-11-24,UK,Paid_Search,Trial_Basic,Member
usr_5d5cc176,cmp_8d1608,2024-10-30,ES,Social,Trial_Basic,Viewer
usr_11ecd2c2,cmp_94a001,2024-11-18,FR,Email,Trial_Pro,Viewer
usr_62fc8235,cmp_f4da3e,2024-09-26,US,Social,Trial_Basic,Viewer
usr_a4d2d9e7,cmp_7a64a5,2024-08-27,FR,Social,Trial_Basic,Member
usr_30a82298,cmp_ef35c6,2024-12-16,UK,Paid_Search,Trial_Basic,Member
usr_70656657,cmp_c39713,2024-10-23,IN,Paid_Search,Free,Admin
usr_903d17fb,cmp_7e3549,2024-03-18,FR,Paid_Search,Trial_Basic,Member
usr_a89017ed,cmp_720a76,2024-02-25,FR,Paid_Search,Trial_Pro,Member
usr_6756b11f,cmp_26daac,2024-01-10,UK,Social,Free,Viewer
usr_fab1835f,cmp_84c1b0,2024-02-07,DE,Organic,Trial_Pro,Member
usr_0041ddf7,cmp_7f4c8f,2024-12-08,US,Paid_Search,Trial_Pro,Member
usr_67d13249,cmp_45ef14,2024-03-07,UK,Referral,Trial_Basic,Member
usr_85a87345,cmp_aac260,2024-09-29,US,Social,Trial_Basic,Admin
usr_f6197624,cmp_0c435f,2024-10-29,FR,Referral,Trial_Pro,Admin
usr_56b906c4,cmp_4cdb9c,2024-01-08,UK,Referral,Trial_Pro,Viewer
usr_80738591,cmp_bd0ba3,2024-04-02,DE,Paid_Search,Trial_Pro,Viewer
usr_f3b5c376,cmp_ed2209,2024-11-23,DE,Social,Trial_Basic,Viewer
usr_ce7af633,cmp_d1e731,2024-01-25,US,Direct,Trial_Basic,Viewer
usr_eef9efb9,cmp_873a53,2024-09-14,ES,Direct,Free,Member
usr_ec23347a,cmp_c07840,2024-04-17,ES,Referral,Trial_Pro,Member
usr_55c6d3c7,cmp_792e24,2024-07-22,ES,Paid_Search,Trial_Basic,Admin
usr_9a2724b5,cmp_bb9b90,2024-07-01,ES,Email,Trial_Pro,Member
usr_12469f2a,cmp_fe3cae,2024-10-25,IN,Email,Trial_Pro,Member
usr_dce7e504,cmp_711b8a,2024-04-22,ES,Organic,Trial_Basic,Member
usr_ba7183ab,cmp_808024,2024-03-04,FR,Organic,Trial_Basic,Admin
usr_d86fa80c,cmp_68d516,2024-03-01,UK,Paid_Search,Trial_Basic,Member
usr_ffbb2038,cmp_efd118,2024-11-16,ES,Referral,Free,Member
usr_c7007ae5,cmp_2c2a5c,2024-01-25,IN,Social,Trial_Basic,Viewer
usr_8f0ccfca,cmp_905650,2024-03-15,UK,Paid_Search,Trial_Pro,Member
usr_fe0bcc1f,cmp_74877c,2024-04-12,DE,Referral,Trial_Pro,Admin
usr_5e9cc1a0,cmp_a8dcf0,2024-05-12,FR,Social,Free,Viewer
usr_9f8afada,cmp_f3e53a,2024-05-12,DE,Organic,Free,Admin
usr_1a8fef8d,cmp_ae4370,2024-04-23,UK,Email,Trial_Basic,Viewer
usr_fbdfffcd,cmp_e54ff1,2024-06-19,FR,Email,Trial_Basic,Member
usr_9285c1b7,cmp_778c42,2024-01-24,UK,Organic,Trial_Pro,Member
usr_1e9f703c,cmp_87334e,2024-11-04,IN,Referral,Free,Viewer
usr_c3d5efa9,cmp_2305a0,2024-11-01,FR,Organic,Trial_Pro,Member
usr_f08a4295,cmp_d9c718,2024-05-16,ES,Email,Free,Member
usr_34b49c64,cmp_81d888,2024-06-25,UK,Paid_Search,Trial_Pro,Viewer
usr_4a654a3c,cmp_673306,2024-03-15,FR,Organic,Trial_Basic,Admin
usr_3f02f120,cmp_a960ee,2024-04-08,DE,Referral,Trial_Pro,Member
usr_a9718a67,cmp_1977f5,2024-10-17,ES,Direct,Trial_Basic,Member
usr_429a3b82,cmp_ba73f4,2024-09-27,IN,Paid_Search,Trial_Basic,Viewer
usr_31c41a16,cmp_af0842,2024-01-05,DE,Direct,Trial_Pro,Member
usr_0ae0d575,cmp_51c761,2024-05-08,IN,Social,Trial_Pro,Member
usr_ca34f69b,cmp_cda8d2,2024-09-26,IN,Organic,Trial_Basic,Member
usr_a2539906,cmp_0308cb,2024-01-15,FR,Organic,Trial_Pro,Member
usr_9c2d547b,cmp_5f2260,2024-06-30,FR,Referral,Trial_Basic,Admin
usr_f1a7a5f9,cmp_6f9610,2024-05-30,FR,Direct,Trial_Basic,Member
usr_1dc9246f,cmp_92e118,2024-02-05,UK,Email,Trial_Pro,Admin
usr_b1868f96,cmp_43765b,2024-04-18,UK,Direct,Trial_Basic,Member
usr_453882f6,cmp_0a4335,2024-02-16,US,Email,Free,Admin
usr_6e7da571,cmp_c32bee,2024-09-25,ES,Social,Trial_Pro,Member
usr_1355f376,cmp_1d8668,2024-04-06,FR,Email,Trial_Pro,Member
usr_d9a76079,cmp_36ef3a,2024-12-28,ES,Referral,Trial_Basic,Viewer
usr_091efd98,cmp_bb52f3,2024-09-06,US,Direct,Trial_Pro,Member
usr_7e86f6ff,cmp_44e9b8,2024-02-13,FR,Email,Trial_Pro,Viewer
usr_3043f6ba,cmp_151aea,2024-08-17,US,Paid_Search,Trial_Basic,Member
usr_9871febf,cmp_9a4848,2024-02-08,UK,Referral,Trial_Pro,Member
usr_360446a3,cmp_d99ab8,2024-02-07,FR,Email,Trial_Basic,Viewer
usr_7978e51f,cmp_bdf51a,2024-05-14,FR,Referral,Trial_Pro,Member
usr_d14bef27,cmp_b59c20,2024-11-06,IN,Direct,Free,Admin
